"","X","probeset_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","transcript_cluster_id","seqname","strand","start","stop","total_probes","gene_assignment","mrna_assignment","swissprot","unigene","GO_biological_process","GO_cellular_component","GO_molecular_function","pathway","protein_domains","crosshyb_type","category"
"884",35392,17507161,0.932190748360309,4.25048341391935,2.60102945705449,0.0384446000455007,0.979957154238804,-3.47274629322874,17507161,"chr8","-",3743395,3748984,17,"NM_133238.5 // Cd209a // Mus musculus CD209a antigen (Cd209a), mRNA. // --- // --- /// ENSMUST00000012847 // Cd209a // CD209a antigen [Source:MGI Symbol;Acc:MGI:2157942] // --- // --- /// ENSMUST00000111031 // Cd209a // CD209a antigen [Source:MGI Symbol;Acc:MGI:2157942] // --- // ---","NM_133238.5 // blat // Mus musculus CD209a antigen (Cd209a), mRNA. // chr8 // --- // --- // --- // --- // --- /// ENSMUST00000012847 // ensGene // CD209a antigen [Source:MGI Symbol;Acc:MGI:2157942] // chr8 // --- // --- // --- // --- // --- /// ENSMUST00000111031 // ensGene // CD209a antigen [Source:MGI Symbol;Acc:MGI:2157942] // chr8 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"885",23532,17390217,-0.764340555642544,4.92152443250682,-2.60045776229003,0.0384750821506153,0.979957154238804,-3.47325774698884,17390217,"chr2","-",120482421,120482736,4,"ENSMUST00000170312 // Gm17647 // predicted gene, 17647 [Source:MGI Symbol;Acc:MGI:4937281] // --- // ---","ENSMUST00000170312 // ensGene // predicted gene, 17647 [Source:MGI Symbol;Acc:MGI:4937281] // chr2 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"886",12550,17284366,0.949331675800293,5.48669400075546,2.59869664892363,0.0385691427077693,0.979957154238804,-3.47483358966579,17284366,"chr12","-",113474875,113474903,5,"ENSMUST00000166093 // Ighd6-2 // immunoglobulin heavy diversity 6-2 [Source:MGI Symbol;Acc:MGI:4937120] // --- // ---","ENSMUST00000166093 // ensGene // immunoglobulin heavy diversity 6-2 [Source:MGI Symbol;Acc:MGI:4937120] // chr12 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"887",10301,17261969,0.51370839089846,6.95698602879718,2.59805327051886,0.0386035657083016,0.979957154238804,-3.47540939790485,17261969,"chr11","-",43729512,43748008,25,"ENSMUST00000109278 // Ttc1 // tetratricopeptide repeat domain 1 [Source:MGI Symbol;Acc:MGI:1914077] // --- // --- /// NM_133795.1 // Ttc1 // Mus musculus tetratricopeptide repeat domain 1 (Ttc1), mRNA. // --- // --- /// ENSMUST00000048578 // Ttc1 // tetratricopeptide repeat domain 1 [Source:MGI Symbol;Acc:MGI:1914077] // --- // --- /// ENSMUST00000147984 // Ttc1 // tetratricopeptide repeat domain 1 [Source:MGI Symbol;Acc:MGI:1914077] // --- // ---","ENSMUST00000109278 // ensGene // tetratricopeptide repeat domain 1 [Source:MGI Symbol;Acc:MGI:1914077] // chr11 // --- // --- // --- // --- // --- /// NM_133795.1 // blat // Mus musculus tetratricopeptide repeat domain 1 (Ttc1), mRNA. // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000048578 // ensGene // tetratricopeptide repeat domain 1 [Source:MGI Symbol;Acc:MGI:1914077] // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000147984 // ensGene // tetratricopeptide repeat domain 1 [Source:MGI Symbol;Acc:MGI:1914077] // chr11 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"888",17363,17329163,0.457001101449542,3.70833065528232,2.59791987108099,0.0386107070930822,0.979957154238804,-3.47552879481933,17329163,"chr16","-",20619215,20621287,20,"NM_028420.2 // Camk2n2 // Mus musculus calcium/calmodulin-dependent protein kinase II inhibitor 2 (Camk2n2), mRNA. // --- // --- /// ENSMUST00000052939 // Camk2n2 // calcium/calmodulin-dependent protein kinase II inhibitor 2 [Source:MGI Symbol;Acc:MGI:1920297] // --- // ---","NM_028420.2 // blat // Mus musculus calcium/calmodulin-dependent protein kinase II inhibitor 2 (Camk2n2), mRNA. // chr16 // --- // --- // --- // --- // --- /// ENSMUST00000052939 // ensGene // calcium/calmodulin-dependent protein kinase II inhibitor 2 [Source:MGI Symbol;Acc:MGI:1920297] // chr16 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"889",31451,17469360,-0.423205264140569,3.69863654290897,-2.59658861731727,0.0386820504575872,0.979957154238804,-3.47672045426715,17469360,"chr6","-",97238528,97252780,24,"NM_001081157.1 // Lmod3 // Mus musculus leiomodin 3 (fetal) (Lmod3), mRNA. // --- // --- /// ENSMUST00000095655 // Lmod3 // leiomodin 3 (fetal) [Source:MGI Symbol;Acc:MGI:2444169] // --- // ---","NM_001081157.1 // blat // Mus musculus leiomodin 3 (fetal) (Lmod3), mRNA. // chr6 // --- // --- // --- // --- // --- /// ENSMUST00000095655 // ensGene // leiomodin 3 (fetal) [Source:MGI Symbol;Acc:MGI:2444169] // chr6 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"890",36824,17520903,-0.590727852164693,2.7951333214845,-2.59641050889547,0.0386916060042173,0.979957154238804,-3.47687990610703,17520903,"chr9","+",102991895,102992216,14,"ENSMUST00000122590 // 7SK // 7SK RNA  [Source:RFAM;Acc:RF00100] // --- // ---","ENSMUST00000122590 // ensGene // 7SK RNA  [Source:RFAM;Acc:RF00100] // chr9 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"891",9246,17250710,-0.534148117955347,8.62776644608591,-2.59572516021242,0.0387283982557087,0.979957154238804,-3.47749350899745,17250710,"chr11","+",62574486,62600515,41,"NM_011706.2 // Trpv2 // Mus musculus transient receptor potential cation channel, subfamily V, member 2 (Trpv2), mRNA. // --- // --- /// ENSMUST00000018651 // Trpv2 // transient receptor potential cation channel, subfamily V, member 2 [Source:MGI Symbol;Acc:MGI:1341836] // --- // --- /// ENSMUST00000151195 // Trpv2 // transient receptor potential cation channel, subfamily V, member 2 [Source:MGI Symbol;Acc:MGI:1341836] // --- // --- /// ENSMUST00000130569 // Trpv2 // transient receptor potential cation channel, subfamily V, member 2 [Source:MGI Symbol;Acc:MGI:1341836] // --- // --- /// ENSMUST00000102643 // Trpv2 // transient receptor potential cation channel, subfamily V, member 2 [Source:MGI Symbol;Acc:MGI:1341836] // --- // --- /// ENSMUST00000153486 // Trpv2 // transient receptor potential cation channel, subfamily V, member 2 [Source:MGI Symbol;Acc:MGI:1341836] // --- // ---","NM_011706.2 // blat // Mus musculus transient receptor potential cation channel, subfamily V, member 2 (Trpv2), mRNA. // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000018651 // ensGene // transient receptor potential cation channel, subfamily V, member 2 [Source:MGI Symbol;Acc:MGI:1341836] // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000151195 // ensGene // transient receptor potential cation channel, subfamily V, member 2 [Source:MGI Symbol;Acc:MGI:1341836] // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000130569 // ensGene // transient receptor potential cation channel, subfamily V, member 2 [Source:MGI Symbol;Acc:MGI:1341836] // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000102643 // ensGene // transient receptor potential cation channel, subfamily V, member 2 [Source:MGI Symbol;Acc:MGI:1341836] // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000153486 // ensGene // transient receptor potential cation channel, subfamily V, member 2 [Source:MGI Symbol;Acc:MGI:1341836] // chr11 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"892",20473,17359212,-0.386812726479715,3.0549508707547,-2.59272767139174,0.0388897486483404,0.979957154238804,-3.48017801447695,17359212,"chr19","+",38930915,38971051,21,"ENSMUST00000025965 // Hells // helicase, lymphoid specific [Source:MGI Symbol;Acc:MGI:106209] // --- // --- /// NM_008234.3 // Hells // Mus musculus helicase, lymphoid specific (Hells), mRNA. // --- // --- /// ENSMUST00000145051 // Hells // helicase, lymphoid specific [Source:MGI Symbol;Acc:MGI:106209] // --- // --- /// ENSMUST00000155465 // Hells // helicase, lymphoid specific [Source:MGI Symbol;Acc:MGI:106209] // --- // --- /// ENSMUST00000127968 // Hells // helicase, lymphoid specific [Source:MGI Symbol;Acc:MGI:106209] // --- // ---","ENSMUST00000025965 // ensGene // helicase, lymphoid specific [Source:MGI Symbol;Acc:MGI:106209] // chr19 // --- // --- // --- // --- // --- /// NM_008234.3 // blat // Mus musculus helicase, lymphoid specific (Hells), mRNA. // chr19 // --- // --- // --- // --- // --- /// ENSMUST00000145051 // ensGene // helicase, lymphoid specific [Source:MGI Symbol;Acc:MGI:106209] // chr19 // --- // --- // --- // --- // --- /// ENSMUST00000155465 // ensGene // helicase, lymphoid specific [Source:MGI Symbol;Acc:MGI:106209] // chr19 // --- // --- // --- // --- // --- /// ENSMUST00000127968 // ensGene // helicase, lymphoid specific [Source:MGI Symbol;Acc:MGI:106209] // chr19 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"893",30772,17463619,-0.643935823103401,3.27770118290572,-2.592605189263,0.0388963567053373,0.979957154238804,-3.4802877355856,17463619,"chr6","+",132595913,132601236,9,"NM_031499.2 // Prp2 // Mus musculus proline rich protein 2 (Prp2), mRNA. // --- // --- /// ENSMUST00000076061 // Prp2 // proline rich protein 2 [Source:MGI Symbol;Acc:MGI:1932491] // --- // --- /// ENSMUST00000111972 // Prp2 // proline rich protein 2 [Source:MGI Symbol;Acc:MGI:1932491] // --- // ---","NM_031499.2 // blat // Mus musculus proline rich protein 2 (Prp2), mRNA. // chr6 // --- // --- // --- // --- // --- /// ENSMUST00000076061 // ensGene // proline rich protein 2 [Source:MGI Symbol;Acc:MGI:1932491] // chr6 // --- // --- // --- // --- // --- /// ENSMUST00000111972 // ensGene // proline rich protein 2 [Source:MGI Symbol;Acc:MGI:1932491] // chr6 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"894",41064,17550418,0.606553668721617,4.15962846208448,2.5918587550741,0.0389366532701441,0.979957154238804,-3.48095644861176,17550418,"MEG9","+",1,3813,25,"MEG9 // MEG9 // EU616813.1 (mouse) mm9 chr12:110,967,974-110,987,668 // --- // ---","MEG9 // other // EU616813.1 (mouse) mm9 chr12:110,967,974-110,987,668 // MEG9 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"rescue"
"895",21526,17369507,0.621551370305329,5.86905294458339,2.59128220274016,0.0389678087601524,0.979957154238804,-3.48147302417982,17369507,"chr2","+",31572651,31617526,30,"NM_001033389.3 // Fubp3 // Mus musculus far upstream element (FUSE) binding protein 3 (Fubp3), mRNA. // --- // --- /// ENSMUST00000055244 // Fubp3 // far upstream element (FUSE) binding protein 3 [Source:MGI Symbol;Acc:MGI:2443699] // --- // --- /// ENSMUST00000113482 // Fubp3 // far upstream element (FUSE) binding protein 3 [Source:MGI Symbol;Acc:MGI:2443699] // --- // --- /// ENSMUST00000137504 // Fubp3 // far upstream element (FUSE) binding protein 3 [Source:MGI Symbol;Acc:MGI:2443699] // --- // --- /// ENSMUST00000137889 // Fubp3 // far upstream element (FUSE) binding protein 3 [Source:MGI Symbol;Acc:MGI:2443699] // --- // --- /// ENSMUST00000154050 // Fubp3 // far upstream element (FUSE) binding protein 3 [Source:MGI Symbol;Acc:MGI:2443699] // --- // --- /// ENSMUST00000134553 // Fubp3 // far upstream element (FUSE) binding protein 3 [Source:MGI Symbol;Acc:MGI:2443699] // --- // --- /// ENSMUST00000129903 // Fubp3 // far upstream element (FUSE) binding protein 3 [Source:MGI Symbol;Acc:MGI:2443699] // --- // --- /// ENSMUST00000132534 // Fubp3 // far upstream element (FUSE) binding protein 3 [Source:MGI Symbol;Acc:MGI:2443699] // --- // --- /// ENSMUST00000150473 // Fubp3 // far upstream element (FUSE) binding protein 3 [Source:MGI Symbol;Acc:MGI:2443699] // --- // --- /// ENSMUST00000130578 // Fubp3 // far upstream element (FUSE) binding protein 3 [Source:MGI Symbol;Acc:MGI:2443699] // --- // ---","NM_001033389.3 // blat // Mus musculus far upstream element (FUSE) binding protein 3 (Fubp3), mRNA. // chr2 // --- // --- // --- // --- // --- /// ENSMUST00000055244 // ensGene // far upstream element (FUSE) binding protein 3 [Source:MGI Symbol;Acc:MGI:2443699] // chr2 // --- // --- // --- // --- // --- /// ENSMUST00000113482 // ensGene // far upstream element (FUSE) binding protein 3 [Source:MGI Symbol;Acc:MGI:2443699] // chr2 // --- // --- // --- // --- // --- /// ENSMUST00000137504 // ensGene // far upstream element (FUSE) binding protein 3 [Source:MGI Symbol;Acc:MGI:2443699] // chr2 // --- // --- // --- // --- // --- /// ENSMUST00000137889 // ensGene // far upstream element (FUSE) binding protein 3 [Source:MGI Symbol;Acc:MGI:2443699] // chr2 // --- // --- // --- // --- // --- /// ENSMUST00000154050 // ensGene // far upstream element (FUSE) binding protein 3 [Source:MGI Symbol;Acc:MGI:2443699] // chr2 // --- // --- // --- // --- // --- /// ENSMUST00000134553 // ensGene // far upstream element (FUSE) binding protein 3 [Source:MGI Symbol;Acc:MGI:2443699] // chr2 // --- // --- // --- // --- // --- /// ENSMUST00000129903 // ensGene // far upstream element (FUSE) binding protein 3 [Source:MGI Symbol;Acc:MGI:2443699] // chr2 // --- // --- // --- // --- // --- /// ENSMUST00000132534 // ensGene // far upstream element (FUSE) binding protein 3 [Source:MGI Symbol;Acc:MGI:2443699] // chr2 // --- // --- // --- // --- // --- /// ENSMUST00000150473 // ensGene // far upstream element (FUSE) binding protein 3 [Source:MGI Symbol;Acc:MGI:2443699] // chr2 // --- // --- // --- // --- // --- /// ENSMUST00000130578 // ensGene // far upstream element (FUSE) binding protein 3 [Source:MGI Symbol;Acc:MGI:2443699] // chr2 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"896",16998,17325608,-0.804696999441673,8.1843301251017,-2.59107832953888,0.0389788318503796,0.979957154238804,-3.48165570077194,17325608,"chr16","+",38458933,38495739,25,"NM_009855.2 // Cd80 // Mus musculus CD80 antigen (Cd80), mRNA. // --- // --- /// ENSMUST00000099816 // Cd80 // CD80 antigen [Source:MGI Symbol;Acc:MGI:101775] // --- // --- /// ENSMUST00000104896 // Cd80 // CD80 antigen [Source:MGI Symbol;Acc:MGI:101775] // --- // --- /// ENSMUST00000114728 // Cd80 // CD80 antigen [Source:MGI Symbol;Acc:MGI:101775] // --- // ---","NM_009855.2 // blat // Mus musculus CD80 antigen (Cd80), mRNA. // chr16 // --- // --- // --- // --- // --- /// ENSMUST00000099816 // ensGene // CD80 antigen [Source:MGI Symbol;Acc:MGI:101775] // chr16 // --- // --- // --- // --- // --- /// ENSMUST00000104896 // ensGene // CD80 antigen [Source:MGI Symbol;Acc:MGI:101775] // chr16 // --- // --- // --- // --- // --- /// ENSMUST00000114728 // ensGene // CD80 antigen [Source:MGI Symbol;Acc:MGI:101775] // chr16 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"897",13251,17289790,-0.811466278058984,2.50461811471436,-2.59031173352851,0.0390203098130823,0.979957154238804,-3.48234264844088,17289790,"chr13","+",109324744,109324824,25,"NR_030644.1 // Mir582 // Mus musculus microRNA 582 (Mir582), microRNA. // --- // --- /// ENSMUST00000103758 // Mir582 // microRNA 582 [Source:MGI Symbol;Acc:MGI:3718550] // --- // ---","NR_030644.1 // blat // Mus musculus microRNA 582 (Mir582), microRNA. // chr13 // --- // --- // --- // --- // --- /// ENSMUST00000103758 // ensGene // microRNA 582 [Source:MGI Symbol;Acc:MGI:3718550] // chr13 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"898",11368,17273511,0.464016205431664,7.17395112023831,2.58841568934346,0.0391230980574887,0.979957154238804,-3.48404206432622,17273511,"chr11","-",121327203,121354447,26,"NM_025793.3 // Wdr45l // Mus musculus Wdr45 like (Wdr45l), mRNA. // --- // --- /// ENSMUST00000026173 // Wdr45l // Wdr45 like [Source:MGI Symbol;Acc:MGI:1914090] // --- // --- /// ENSMUST00000137230 // Wdr45l // Wdr45 like [Source:MGI Symbol;Acc:MGI:1914090] // --- // --- /// ENSMUST00000106110 // Wdr45l // Wdr45 like [Source:MGI Symbol;Acc:MGI:1914090] // --- // --- /// ENSMUST00000136797 // Wdr45l // Wdr45 like [Source:MGI Symbol;Acc:MGI:1914090] // --- // ---","NM_025793.3 // blat // Mus musculus Wdr45 like (Wdr45l), mRNA. // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000026173 // ensGene // Wdr45 like [Source:MGI Symbol;Acc:MGI:1914090] // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000137230 // ensGene // Wdr45 like [Source:MGI Symbol;Acc:MGI:1914090] // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000106110 // ensGene // Wdr45 like [Source:MGI Symbol;Acc:MGI:1914090] // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000136797 // ensGene // Wdr45 like [Source:MGI Symbol;Acc:MGI:1914090] // chr11 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"899",23279,17387822,-0.479670129568414,1.9630986513596,-2.58735141471524,0.0391809192436046,0.979957154238804,-3.48499619844061,17387822,"chr2","-",88274109,88275047,9,"NM_207566.1 // Olfr1173 // Mus musculus olfactory receptor 1173 (Olfr1173), mRNA. // --- // --- /// ENSMUST00000099830 // Olfr1173 // olfactory receptor 1173 [Source:MGI Symbol;Acc:MGI:3031007] // --- // ---","NM_207566.1 // blat // Mus musculus olfactory receptor 1173 (Olfr1173), mRNA. // chr2 // --- // --- // --- // --- // --- /// ENSMUST00000099830 // ensGene // olfactory receptor 1173 [Source:MGI Symbol;Acc:MGI:3031007] // chr2 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"900",28320,17439003,-0.530744149439433,3.06566486783389,-2.5872179468075,0.0391881767891768,0.979957154238804,-3.4851158655492,17439003,"chr5","+",90931196,91021368,22,"NM_026788.1 // Mthfd2l // Mus musculus methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2-like (Mthfd2l), mRNA. // --- // --- /// ENSMUST00000071652 // Mthfd2l // methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2-like [Source:MGI Symbol;Acc:MGI:1915871] // --- // ---","NM_026788.1 // blat // Mus musculus methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2-like (Mthfd2l), mRNA. // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000071652 // ensGene // methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2-like [Source:MGI Symbol;Acc:MGI:1915871] // chr5 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"901",22556,17379873,-1.56679831610886,2.90249672992171,-2.58668665764295,0.0392170805671019,0.979957154238804,-3.48559224424091,17379873,"chr2","+",167064998,167065086,8,"ENSMUST00000104377 // SNORD12 // Small nucleolar SNORD12/SNORD106  [Source:RFAM;Acc:RF00581] // --- // ---","ENSMUST00000104377 // ensGene // Small nucleolar SNORD12/SNORD106  [Source:RFAM;Acc:RF00581] // chr2 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"902",27052,17425202,0.512224881737163,2.97152372642971,2.58398070220399,0.0393646412857803,0.979957154238804,-3.4880191668981,17425202,"chr4","-",49379840,49408151,15,"NM_145368.2 // Acnat2 // Mus musculus acyl-coenzyme A amino acid N-acyltransferase 2 (Acnat2), mRNA. // --- // --- /// ENSMUST00000081541 // Acnat2 // acyl-coenzyme A amino acid N-acyltransferase 2 [Source:MGI Symbol;Acc:MGI:2444345] // --- // --- /// ENSMUST00000107698 // Acnat2 // acyl-coenzyme A amino acid N-acyltransferase 2 [Source:MGI Symbol;Acc:MGI:2444345] // --- // --- /// ENSMUST00000125123 // Acnat2 // acyl-coenzyme A amino acid N-acyltransferase 2 [Source:MGI Symbol;Acc:MGI:2444345] // --- // --- /// ENSMUST00000139564 // Acnat2 // acyl-coenzyme A amino acid N-acyltransferase 2 [Source:MGI Symbol;Acc:MGI:2444345] // --- // ---","NM_145368.2 // blat // Mus musculus acyl-coenzyme A amino acid N-acyltransferase 2 (Acnat2), mRNA. // chr4 // --- // --- // --- // --- // --- /// ENSMUST00000081541 // ensGene // acyl-coenzyme A amino acid N-acyltransferase 2 [Source:MGI Symbol;Acc:MGI:2444345] // chr4 // --- // --- // --- // --- // --- /// ENSMUST00000107698 // ensGene // acyl-coenzyme A amino acid N-acyltransferase 2 [Source:MGI Symbol;Acc:MGI:2444345] // chr4 // --- // --- // --- // --- // --- /// ENSMUST00000125123 // ensGene // acyl-coenzyme A amino acid N-acyltransferase 2 [Source:MGI Symbol;Acc:MGI:2444345] // chr4 // --- // --- // --- // --- // --- /// ENSMUST00000139564 // ensGene // acyl-coenzyme A amino acid N-acyltransferase 2 [Source:MGI Symbol;Acc:MGI:2444345] // chr4 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"903",13186,17289194,-0.566373609639069,2.18997397124958,-2.58397704228302,0.0393648412629856,0.979957154238804,-3.48802245013515,17289194,"chr13","+",93956310,93956409,13,"ENSMUST00000158861 // U6 // U6 spliceosomal RNA  [Source:RFAM;Acc:RF00026] // --- // ---","ENSMUST00000158861 // ensGene // U6 spliceosomal RNA  [Source:RFAM;Acc:RF00026] // chr13 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"904",24034,17395057,0.892670531893245,4.02113375732179,2.58359406518347,0.039385772946706,0.979957154238804,-3.48836602146216,17395057,"chr2","-",173022503,173022956,21,"ENSMUST00000173622 // Gm20490 // predicted gene 20490 [Source:MGI Symbol;Acc:MGI:5141955] // --- // ---","ENSMUST00000173622 // ensGene // predicted gene 20490 [Source:MGI Symbol;Acc:MGI:5141955] // chr2 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"905",12343,17282664,-0.981052784929283,7.46310313995833,-2.58191660183535,0.0394775930275637,0.979957154238804,-3.48987113558209,17282664,"chr12","-",85166639,85177296,19,"NM_008827.2 // Pgf // Mus musculus placental growth factor (Pgf), mRNA. // --- // --- /// ENSMUST00000004913 // Pgf // placental growth factor [Source:MGI Symbol;Acc:MGI:105095] // --- // ---","NM_008827.2 // blat // Mus musculus placental growth factor (Pgf), mRNA. // chr12 // --- // --- // --- // --- // --- /// ENSMUST00000004913 // ensGene // placental growth factor [Source:MGI Symbol;Acc:MGI:105095] // chr12 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"906",19146,17346349,-0.742697719485838,4.56214170749964,-2.58180631406225,0.039483637781413,0.979957154238804,-3.48997010623186,17346349,"chr17","-",56775897,56831008,25,"NM_009056.2 // Rfx2 // Mus musculus regulatory factor X, 2 (influences HLA class II expression) (Rfx2), transcript variant 2, mRNA. // --- // --- /// NM_027787.1 // Rfx2 // Mus musculus regulatory factor X, 2 (influences HLA class II expression) (Rfx2), transcript variant 1, mRNA. // --- // --- /// ENSMUST00000002444 // Rfx2 // regulatory factor X, 2 (influences HLA class II expression) [Source:MGI Symbol;Acc:MGI:106583] // --- // --- /// ENSMUST00000086801 // Rfx2 // regulatory factor X, 2 (influences HLA class II expression) [Source:MGI Symbol;Acc:MGI:106583] // --- // ---","NM_009056.2 // blat // Mus musculus regulatory factor X, 2 (influences HLA class II expression) (Rfx2), transcript variant 2, mRNA. // chr17 // --- // --- // --- // --- // --- /// NM_027787.1 // blat // Mus musculus regulatory factor X, 2 (influences HLA class II expression) (Rfx2), transcript variant 1, mRNA. // chr17 // --- // --- // --- // --- // --- /// ENSMUST00000002444 // ensGene // regulatory factor X, 2 (influences HLA class II expression) [Source:MGI Symbol;Acc:MGI:106583] // chr17 // --- // --- // --- // --- // --- /// ENSMUST00000086801 // ensGene // regulatory factor X, 2 (influences HLA class II expression) [Source:MGI Symbol;Acc:MGI:106583] // chr17 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"907",29496,17450884,-0.417833861599631,2.34252279934593,-2.58132072809705,0.0395102638033109,0.979957154238804,-3.49040588498191,17450884,"chr5","-",109046881,109573269,10,"NM_001104624.1 // Vmn2r13 // Mus musculus vomeronasal 2, receptor 13 (Vmn2r13), mRNA. // --- // --- /// ENSMUST00000053253 // Vmn2r13 // vomeronasal 2, receptor 13 [Source:MGI Symbol;Acc:MGI:3761379] // --- // --- /// XM_003086771.1 // LOC671650 // PREDICTED: Mus musculus vomeronasal type-2 receptor 26-like, transcript variant 1 (LOC671650), mRNA. // --- // --- /// XM_003086774.1 // LOC671650 // PREDICTED: Mus musculus vomeronasal type-2 receptor 26-like, transcript variant 4 (LOC671650), mRNA. // --- // --- /// XM_003086776.1 // LOC671650 // PREDICTED: Mus musculus vomeronasal type-2 receptor 26-like, transcript variant 6 (LOC671650), mRNA. // --- // --- /// XM_003086775.1 // LOC671650 // PREDICTED: Mus musculus vomeronasal type-2 receptor 26-like, transcript variant 5 (LOC671650), mRNA. // --- // --- /// XM_003086772.1 // LOC671650 // PREDICTED: Mus musculus vomeronasal type-2 receptor 26-like, transcript variant 2 (LOC671650), mRNA. // --- // --- /// XM_003086773.1 // LOC671650 // PREDICTED: Mus musculus vomeronasal type-2 receptor 26-like, transcript variant 3 (LOC671650), mRNA. // --- // --- /// XM_003086777.1 // LOC671650 // PREDICTED: Mus musculus vomeronasal type-2 receptor 26-like, transcript variant 7 (LOC671650), mRNA. // --- // ---","NM_001104624.1 // blat // Mus musculus vomeronasal 2, receptor 13 (Vmn2r13), mRNA. // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000053253 // ensGene // vomeronasal 2, receptor 13 [Source:MGI Symbol;Acc:MGI:3761379] // chr5 // --- // --- // --- // --- // --- /// XM_003086771.1 // blat // PREDICTED: Mus musculus vomeronasal type-2 receptor 26-like, transcript variant 1 (LOC671650), mRNA. // chr5 // --- // --- // --- // --- // --- /// XM_003086774.1 // blat // PREDICTED: Mus musculus vomeronasal type-2 receptor 26-like, transcript variant 4 (LOC671650), mRNA. // chr5 // --- // --- // --- // --- // --- /// XM_003086776.1 // blat // PREDICTED: Mus musculus vomeronasal type-2 receptor 26-like, transcript variant 6 (LOC671650), mRNA. // chr5 // --- // --- // --- // --- // --- /// XM_003086775.1 // blat // PREDICTED: Mus musculus vomeronasal type-2 receptor 26-like, transcript variant 5 (LOC671650), mRNA. // chr5 // --- // --- // --- // --- // --- /// XM_003086772.1 // blat // PREDICTED: Mus musculus vomeronasal type-2 receptor 26-like, transcript variant 2 (LOC671650), mRNA. // chr5 // --- // --- // --- // --- // --- /// XM_003086773.1 // blat // PREDICTED: Mus musculus vomeronasal type-2 receptor 26-like, transcript variant 3 (LOC671650), mRNA. // chr5 // --- // --- // --- // --- // --- /// XM_003086777.1 // blat // PREDICTED: Mus musculus vomeronasal type-2 receptor 26-like, transcript variant 7 (LOC671650), mRNA. // chr5 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
