"","X","probeset_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","transcript_cluster_id","seqname","strand","start","stop","total_probes","gene_assignment","mrna_assignment","swissprot","unigene","GO_biological_process","GO_cellular_component","GO_molecular_function","pathway","protein_domains","crosshyb_type","category"
"654",27376,17428529,-0.405133258730986,5.40366543081501,-2.64220099104729,0.0393397330639798,0.994865964162296,0.494514617220536,17428529,"chr4","-",116031770,116053876,26,"NM_028142.4 // Nsun4 // Mus musculus NOL1/NOP2/Sun domain family, member 4 (Nsun4), mRNA. // --- // --- /// ENSMUST00000030474 // Nsun4 // NOL1/NOP2/Sun domain family, member 4 [Source:MGI Symbol;Acc:MGI:1919431] // --- // --- /// ENSMUST00000030475 // Nsun4 // NOL1/NOP2/Sun domain family, member 4 [Source:MGI Symbol;Acc:MGI:1919431] // --- // --- /// ENSMUST00000106509 // Nsun4 // NOL1/NOP2/Sun domain family, member 4 [Source:MGI Symbol;Acc:MGI:1919431] // --- // --- /// ENSMUST00000165493 // Nsun4 // NOL1/NOP2/Sun domain family, member 4 [Source:MGI Symbol;Acc:MGI:1919431] // --- // --- /// ENSMUST00000136655 // Nsun4 // NOL1/NOP2/Sun domain family, member 4 [Source:MGI Symbol;Acc:MGI:1919431] // --- // --- /// ENSMUST00000151720 // Nsun4 // NOL1/NOP2/Sun domain family, member 4 [Source:MGI Symbol;Acc:MGI:1919431] // --- // ---","NM_028142.4 // blat // Mus musculus NOL1/NOP2/Sun domain family, member 4 (Nsun4), mRNA. // chr4 // --- // --- // --- // --- // --- /// ENSMUST00000030474 // ensGene // NOL1/NOP2/Sun domain family, member 4 [Source:MGI Symbol;Acc:MGI:1919431] // chr4 // --- // --- // --- // --- // --- /// ENSMUST00000030475 // ensGene // NOL1/NOP2/Sun domain family, member 4 [Source:MGI Symbol;Acc:MGI:1919431] // chr4 // --- // --- // --- // --- // --- /// ENSMUST00000106509 // ensGene // NOL1/NOP2/Sun domain family, member 4 [Source:MGI Symbol;Acc:MGI:1919431] // chr4 // --- // --- // --- // --- // --- /// ENSMUST00000165493 // ensGene // NOL1/NOP2/Sun domain family, member 4 [Source:MGI Symbol;Acc:MGI:1919431] // chr4 // --- // --- // --- // --- // --- /// ENSMUST00000136655 // ensGene // NOL1/NOP2/Sun domain family, member 4 [Source:MGI Symbol;Acc:MGI:1919431] // chr4 // --- // --- // --- // --- // --- /// ENSMUST00000151720 // ensGene // NOL1/NOP2/Sun domain family, member 4 [Source:MGI Symbol;Acc:MGI:1919431] // chr4 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"655",10243,17261247,0.463945278524595,5.15303553662414,2.64083136844891,0.0394108665482801,0.994865964162296,0.494308622857538,17261247,"chr11","-",29170817,29173558,25,"XR_106647.1 // A630052C17Rik // PREDICTED: Mus musculus RIKEN cDNA A630052C17 gene (A630052C17Rik), miscRNA. // --- // --- /// ENSMUST00000129876 // A630052C17Rik // RIKEN cDNA A630052C17 gene [Source:MGI Symbol;Acc:MGI:2444673] // --- // ---","XR_106647.1 // blat // PREDICTED: Mus musculus RIKEN cDNA A630052C17 gene (A630052C17Rik), miscRNA. // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000129876 // ensGene // RIKEN cDNA A630052C17 gene [Source:MGI Symbol;Acc:MGI:2444673] // chr11 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"656",6897,17227826,-0.567724146028844,3.29654366777825,-2.64039788672512,0.0394334087504258,0.994865964162296,0.494243402646528,17227826,"chr1","-",149734750,149734858,8,"ENSMUST00000122583 // n-R5s218 // nuclear encoded rRNA 5S 218 [Source:MGI Symbol;Acc:MGI:4422083] // --- // ---","ENSMUST00000122583 // ensGene // nuclear encoded rRNA 5S 218 [Source:MGI Symbol;Acc:MGI:4422083] // chr1 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"657",35343,17506659,-0.373147138161502,3.39742598749429,-2.64038841272722,0.0394339015774818,0.994865964162296,0.494241977093915,17506659,"chr8","+",123471384,123471497,16,"ENSMUST00000157608 // SNORA63 // Small nucleolar RNA SNORA63  [Source:RFAM;Acc:RF00092] // --- // ---","ENSMUST00000157608 // ensGene // Small nucleolar RNA SNORA63  [Source:RFAM;Acc:RF00092] // chr8 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"658",10385,17262589,0.510359003689224,9.371850299674,2.6400472616985,0.0394516522730672,0.994865964162296,0.494190640485843,17262589,"chr11","-",52099058,52099153,22,"ENSMUST00000175265 // AL935177.1 // --- // --- // ---","ENSMUST00000175265 // ensGene // --- // chr11 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"659",35160,17504431,-0.492873764941462,6.8903560054274,-2.639594366507,0.0394752304213706,0.994865964162296,0.494122477704418,17504431,"chr8","+",104258235,104261286,17,"XR_108031.1 // A730028G07Rik // PREDICTED: Mus musculus RIKEN cDNA A730028G07 gene (A730028G07Rik), miscRNA. // --- // --- /// XR_106163.1 // A730028G07Rik // PREDICTED: Mus musculus RIKEN cDNA A730028G07 gene (A730028G07Rik), miscRNA. // --- // ---","XR_108031.1 // blat // PREDICTED: Mus musculus RIKEN cDNA A730028G07 gene (A730028G07Rik), miscRNA. // chr8 // --- // --- // --- // --- // --- /// XR_106163.1 // blat // PREDICTED: Mus musculus RIKEN cDNA A730028G07 gene (A730028G07Rik), miscRNA. // chr8 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"660",9444,17253055,0.400663627359326,6.49295919487908,2.63924194840919,0.0394935880648656,0.994865964162296,0.494069428621946,17253055,"chr11","+",75650504,75674643,32,"ENSMUST00000102505 // Myo1c // myosin IC [Source:MGI Symbol;Acc:MGI:106612] // --- // --- /// ENSMUST00000057572 // Myo1c // myosin IC [Source:MGI Symbol;Acc:MGI:106612] // --- // --- /// NM_008659.3 // Myo1c // Mus musculus myosin IC (Myo1c), transcript variant 3, mRNA. // --- // --- /// ENSMUST00000069057 // Myo1c // myosin IC [Source:MGI Symbol;Acc:MGI:106612] // --- // --- /// ENSMUST00000102504 // Myo1c // myosin IC [Source:MGI Symbol;Acc:MGI:106612] // --- // --- /// NM_001080774.1 // Myo1c // Mus musculus myosin IC (Myo1c), transcript variant 2, mRNA. // --- // --- /// ENSMUST00000108431 // Myo1c // myosin IC [Source:MGI Symbol;Acc:MGI:106612] // --- // --- /// NM_001080775.1 // Myo1c // Mus musculus myosin IC (Myo1c), transcript variant 1, mRNA. // --- // --- /// ENSMUST00000136935 // Myo1c // myosin IC [Source:MGI Symbol;Acc:MGI:106612] // --- // ---","ENSMUST00000102505 // ensGene // myosin IC [Source:MGI Symbol;Acc:MGI:106612] // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000057572 // ensGene // myosin IC [Source:MGI Symbol;Acc:MGI:106612] // chr11 // --- // --- // --- // --- // --- /// NM_008659.3 // blat // Mus musculus myosin IC (Myo1c), transcript variant 3, mRNA. // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000069057 // ensGene // myosin IC [Source:MGI Symbol;Acc:MGI:106612] // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000102504 // ensGene // myosin IC [Source:MGI Symbol;Acc:MGI:106612] // chr11 // --- // --- // --- // --- // --- /// NM_001080774.1 // blat // Mus musculus myosin IC (Myo1c), transcript variant 2, mRNA. // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000108431 // ensGene // myosin IC [Source:MGI Symbol;Acc:MGI:106612] // chr11 // --- // --- // --- // --- // --- /// NM_001080775.1 // blat // Mus musculus myosin IC (Myo1c), transcript variant 1, mRNA. // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000136935 // ensGene // myosin IC [Source:MGI Symbol;Acc:MGI:106612] // chr11 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"661",7290,17232102,-0.860224337095989,8.05582549187249,-2.63892926250003,0.0395098836825769,0.994865964162296,0.494022354106715,17232102,"chr10","+",22273346,22288849,16,"NM_001177775.1 // H60b // Mus musculus histocompatibility 60b (H60b), mRNA. // --- // --- /// ENSMUST00000105522 // H60b // histocompatibility 60b [Source:MGI Symbol;Acc:MGI:3649078] // --- // --- /// ENSMUST00000131558 // H60b // histocompatibility 60b [Source:MGI Symbol;Acc:MGI:3649078] // --- // ---","NM_001177775.1 // blat // Mus musculus histocompatibility 60b (H60b), mRNA. // chr10 // --- // --- // --- // --- // --- /// ENSMUST00000105522 // ensGene // histocompatibility 60b [Source:MGI Symbol;Acc:MGI:3649078] // chr10 // --- // --- // --- // --- // --- /// ENSMUST00000131558 // ensGene // histocompatibility 60b [Source:MGI Symbol;Acc:MGI:3649078] // chr10 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"662",40325,17548679,-0.580679642830316,7.06361914717178,-2.63764601901998,0.0395768352340454,0.994865964162296,0.493829101460024,17548679,"chr8","-",69380329,69382399,20,"XR_108012.1 // LOC100505118 // PREDICTED: Mus musculus uncharacterized LOC100505118 (LOC100505118), miscRNA. // --- // ---","XR_108012.1 // blat // PREDICTED: Mus musculus uncharacterized LOC100505118 (LOC100505118), miscRNA. // chr8 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"663",39300,17544689,0.642060013570097,5.22280223603564,2.63720423849537,0.0395999126228414,0.994865964162296,0.49376254764174,17544689,"chrX","-",135844275,135844731,23,"XR_108221.1 // LOC100504991 // PREDICTED: Mus musculus uncharacterized LOC100504991, transcript variant 2 (LOC100504991), miscRNA. // --- // ---","XR_108221.1 // blat // PREDICTED: Mus musculus uncharacterized LOC100504991, transcript variant 2 (LOC100504991), miscRNA. // chrX // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"664",20238,17357475,0.389656369796462,6.96792904754983,2.63613450972559,0.0396558519159636,0.994865964162296,0.493601345240078,17357475,"chr19","+",10198368,10202384,19,"ENSMUST00000150038 // Gm10143 // predicted gene 10143 [Source:MGI Symbol;Acc:MGI:3704492] // --- // --- /// ENSMUST00000081739 // Gm10143 // predicted gene 10143 [Source:MGI Symbol;Acc:MGI:3704492] // --- // ---","ENSMUST00000150038 // ensGene // predicted gene 10143 [Source:MGI Symbol;Acc:MGI:3704492] // chr19 // --- // --- // --- // --- // --- /// ENSMUST00000081739 // ensGene // predicted gene 10143 [Source:MGI Symbol;Acc:MGI:3704492] // chr19 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"665",19424,17349365,1.00040749675376,5.78258181938373,2.63551826758974,0.0396881154023465,0.994865964162296,0.493508449505709,17349365,"chr18","+",33795164,33795295,14,"ENSMUST00000175078 // AC150277.1 // --- // --- // ---","ENSMUST00000175078 // ensGene // --- // chr18 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"666",7176,17231033,-0.632605864798971,5.23371297874568,-2.63495196997598,0.039717788781858,0.994865964162296,0.493423062481243,17231033,"chr1","-",191170296,191183340,20,"NM_007498.3 // Atf3 // Mus musculus activating transcription factor 3 (Atf3), mRNA. // --- // --- /// ENSMUST00000027941 // Atf3 // activating transcription factor 3 [Source:MGI Symbol;Acc:MGI:109384] // --- // --- /// ENSMUST00000131854 // Atf3 // activating transcription factor 3 [Source:MGI Symbol;Acc:MGI:109384] // --- // ---","NM_007498.3 // blat // Mus musculus activating transcription factor 3 (Atf3), mRNA. // chr1 // --- // --- // --- // --- // --- /// ENSMUST00000027941 // ensGene // activating transcription factor 3 [Source:MGI Symbol;Acc:MGI:109384] // chr1 // --- // --- // --- // --- // --- /// ENSMUST00000131854 // ensGene // activating transcription factor 3 [Source:MGI Symbol;Acc:MGI:109384] // chr1 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"667",31657,17471616,-0.449633190449128,4.65562195395048,-2.63454734545078,0.0397390051972691,0.994865964162296,0.493362040864313,17471616,"chr6","-",129729041,129740484,16,"NM_177155.4 // Klri2 // Mus musculus killer cell lectin-like receptor family I member 2 (Klri2), mRNA. // --- // --- /// ENSMUST00000050385 // Klri2 // killer cell lectin-like receptor family I member 2 [Source:MGI Symbol;Acc:MGI:2443965] // --- // ---","NM_177155.4 // blat // Mus musculus killer cell lectin-like receptor family I member 2 (Klri2), mRNA. // chr6 // --- // --- // --- // --- // --- /// ENSMUST00000050385 // ensGene // killer cell lectin-like receptor family I member 2 [Source:MGI Symbol;Acc:MGI:2443965] // chr6 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"668",34789,17500644,-0.584148606918112,5.94226597069362,-2.63401202083737,0.0397670934724048,0.994865964162296,0.493281293124185,17500644,"chr8","+",40307458,40386308,23,"NM_030110.1 // Efha2 // Mus musculus EF-hand domain family, member A2 (Efha2), mRNA. // --- // --- /// ENSMUST00000068999 // Efha2 // EF-hand domain family, member A2 [Source:MGI Symbol;Acc:MGI:1925756] // --- // --- /// ENSMUST00000170848 // Efha2 // EF-hand domain family, member A2 [Source:MGI Symbol;Acc:MGI:1925756] // --- // --- /// ENSMUST00000136835 // Efha2 // EF-hand domain family, member A2 [Source:MGI Symbol;Acc:MGI:1925756] // --- // ---","NM_030110.1 // blat // Mus musculus EF-hand domain family, member A2 (Efha2), mRNA. // chr8 // --- // --- // --- // --- // --- /// ENSMUST00000068999 // ensGene // EF-hand domain family, member A2 [Source:MGI Symbol;Acc:MGI:1925756] // chr8 // --- // --- // --- // --- // --- /// ENSMUST00000170848 // ensGene // EF-hand domain family, member A2 [Source:MGI Symbol;Acc:MGI:1925756] // chr8 // --- // --- // --- // --- // --- /// ENSMUST00000136835 // ensGene // EF-hand domain family, member A2 [Source:MGI Symbol;Acc:MGI:1925756] // chr8 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"669",14782,17302766,-0.473535279223901,7.81706254552362,-2.63392188075358,0.0397718251754514,0.994865964162296,0.493267694798118,17302766,"chr14","+",120478444,120507194,14,"NM_029519.3 // Rap2a // Mus musculus RAS related protein 2a (Rap2a), mRNA. // --- // --- /// ENSMUST00000062117 // Rap2a // RAS related protein 2a [Source:MGI Symbol;Acc:MGI:97855] // --- // --- /// ENSMUST00000156694 // Rap2a // RAS related protein 2a [Source:MGI Symbol;Acc:MGI:97855] // --- // ---","NM_029519.3 // blat // Mus musculus RAS related protein 2a (Rap2a), mRNA. // chr14 // --- // --- // --- // --- // --- /// ENSMUST00000062117 // ensGene // RAS related protein 2a [Source:MGI Symbol;Acc:MGI:97855] // chr14 // --- // --- // --- // --- // --- /// ENSMUST00000156694 // ensGene // RAS related protein 2a [Source:MGI Symbol;Acc:MGI:97855] // chr14 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"670",29860,17455401,0.711509192021797,7.60938937791234,2.63292135119512,0.0398243861885435,0.994865964162296,0.493116724281741,17455401,"chr5","-",148327410,148399904,20,"NM_007513.4 // Slc7a1 // Mus musculus solute carrier family 7 (cationic amino acid transporter, y+ system), member 1 (Slc7a1), mRNA. // --- // --- /// ENSMUST00000048116 // Slc7a1 // solute carrier family 7 (cationic amino acid transporter, y+ system), member 1 [Source:MGI Symbol;Acc:MGI:88117] // --- // --- /// ENSMUST00000138257 // Slc7a1 // solute carrier family 7 (cationic amino acid transporter, y+ system), member 1 [Source:MGI Symbol;Acc:MGI:88117] // --- // --- /// ENSMUST00000138596 // Slc7a1 // solute carrier family 7 (cationic amino acid transporter, y+ system), member 1 [Source:MGI Symbol;Acc:MGI:88117] // --- // ---","NM_007513.4 // blat // Mus musculus solute carrier family 7 (cationic amino acid transporter, y+ system), member 1 (Slc7a1), mRNA. // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000048116 // ensGene // solute carrier family 7 (cationic amino acid transporter, y+ system), member 1 [Source:MGI Symbol;Acc:MGI:88117] // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000138257 // ensGene // solute carrier family 7 (cationic amino acid transporter, y+ system), member 1 [Source:MGI Symbol;Acc:MGI:88117] // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000138596 // ensGene // solute carrier family 7 (cationic amino acid transporter, y+ system), member 1 [Source:MGI Symbol;Acc:MGI:88117] // chr5 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"671",32276,17476970,-0.394970449392462,6.01006477888955,-2.63274060686057,0.039833889183047,0.994865964162296,0.493089445216634,17476970,"chr7","+",41633203,41651534,18,"ENSMUST00000154942 // Zfp788 // zinc finger protein 788 [Source:MGI Symbol;Acc:MGI:1914857] // --- // --- /// NM_023363.2 // Zfp788 // Mus musculus zinc finger protein 788 (Zfp788), mRNA. // --- // --- /// ENSMUST00000045720 // Zfp788 // zinc finger protein 788 [Source:MGI Symbol;Acc:MGI:1914857] // --- // --- /// ENSMUST00000098508 // Zfp788 // zinc finger protein 788 [Source:MGI Symbol;Acc:MGI:1914857] // --- // --- /// ENSMUST00000100275 // Zfp788 // zinc finger protein 788 [Source:MGI Symbol;Acc:MGI:1914857] // --- // --- /// ENSMUST00000131180 // Zfp788 // zinc finger protein 788 [Source:MGI Symbol;Acc:MGI:1914857] // --- // --- /// ENSMUST00000140964 // Zfp788 // zinc finger protein 788 [Source:MGI Symbol;Acc:MGI:1914857] // --- // --- /// ENSMUST00000170770 // Zfp788 // zinc finger protein 788 [Source:MGI Symbol;Acc:MGI:1914857] // --- // ---","ENSMUST00000154942 // ensGene // zinc finger protein 788 [Source:MGI Symbol;Acc:MGI:1914857] // chr7 // --- // --- // --- // --- // --- /// NM_023363.2 // blat // Mus musculus zinc finger protein 788 (Zfp788), mRNA. // chr7 // --- // --- // --- // --- // --- /// ENSMUST00000045720 // ensGene // zinc finger protein 788 [Source:MGI Symbol;Acc:MGI:1914857] // chr7 // --- // --- // --- // --- // --- /// ENSMUST00000098508 // ensGene // zinc finger protein 788 [Source:MGI Symbol;Acc:MGI:1914857] // chr7 // --- // --- // --- // --- // --- /// ENSMUST00000100275 // ensGene // zinc finger protein 788 [Source:MGI Symbol;Acc:MGI:1914857] // chr7 // --- // --- // --- // --- // --- /// ENSMUST00000131180 // ensGene // zinc finger protein 788 [Source:MGI Symbol;Acc:MGI:1914857] // chr7 // --- // --- // --- // --- // --- /// ENSMUST00000140964 // ensGene // zinc finger protein 788 [Source:MGI Symbol;Acc:MGI:1914857] // chr7 // --- // --- // --- // --- // --- /// ENSMUST00000170770 // ensGene // zinc finger protein 788 [Source:MGI Symbol;Acc:MGI:1914857] // chr7 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"672",32189,17476364,-1.04312548753537,6.77965485172352,-2.63252236877944,0.0398453667172257,0.994865964162296,0.493056504733589,17476364,"chr7","+",30413788,30417582,20,"NM_011662.2 // Tyrobp // Mus musculus TYRO protein tyrosine kinase binding protein (Tyrobp), mRNA. // --- // --- /// ENSMUST00000032800 // Tyrobp // TYRO protein tyrosine kinase binding protein [Source:MGI Symbol;Acc:MGI:1277211] // --- // ---","NM_011662.2 // blat // Mus musculus TYRO protein tyrosine kinase binding protein (Tyrobp), mRNA. // chr7 // --- // --- // --- // --- // --- /// ENSMUST00000032800 // ensGene // TYRO protein tyrosine kinase binding protein [Source:MGI Symbol;Acc:MGI:1277211] // chr7 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"673",18082,17336172,-0.651109081356149,6.94536419236372,-2.63220794939185,0.0398619088164929,0.994865964162296,0.493009041755098,17336172,"chr17","+",33759992,33761870,23,"XR_105899.1 // Gm17251 // PREDICTED: Mus musculus predicted gene, 17251 (Gm17251), miscRNA. // --- // --- /// XR_107059.1 // Gm17251 // PREDICTED: Mus musculus predicted gene, 17251 (Gm17251), miscRNA. // --- // --- /// XR_105831.1 // Gm17251 // PREDICTED: Mus musculus predicted gene, 17251 (Gm17251), miscRNA. // --- // --- /// XR_140417.1 // Gm17251 // PREDICTED: Mus musculus predicted gene, 17251 (Gm17251), miscRNA. // --- // --- /// XR_141460.1 // Gm17251 // PREDICTED: Mus musculus predicted gene, 17251 (Gm17251), miscRNA. // --- // --- /// ENSMUST00000170103 // Gm17251 // predicted gene, 17251 [Source:MGI Symbol;Acc:MGI:4936885] // --- // ---","XR_105899.1 // blat // PREDICTED: Mus musculus predicted gene, 17251 (Gm17251), miscRNA. // chr17 // --- // --- // --- // --- // --- /// XR_107059.1 // blat // PREDICTED: Mus musculus predicted gene, 17251 (Gm17251), miscRNA. // chr17 // --- // --- // --- // --- // --- /// XR_105831.1 // blat // PREDICTED: Mus musculus predicted gene, 17251 (Gm17251), miscRNA. // chr17 // --- // --- // --- // --- // --- /// XR_140417.1 // blat // PREDICTED: Mus musculus predicted gene, 17251 (Gm17251), miscRNA. // chr17 // --- // --- // --- // --- // --- /// XR_141460.1 // blat // PREDICTED: Mus musculus predicted gene, 17251 (Gm17251), miscRNA. // chr17 // --- // --- // --- // --- // --- /// ENSMUST00000170103 // ensGene // predicted gene, 17251 [Source:MGI Symbol;Acc:MGI:4936885] // chr17 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"674",22536,17379659,0.414336683132965,5.94631952858397,2.63160362673759,0.0398937238041577,0.994865964162296,0.492917799860297,17379659,"chr2","+",165055627,165072948,22,"NR_027852.1 // Cd40 // Mus musculus CD40 antigen (Cd40), transcript variant 3, non-coding RNA. // --- // --- /// NM_170704.2 // Cd40 // Mus musculus CD40 antigen (Cd40), transcript variant 4, mRNA. // --- // --- /// NM_170703.2 // Cd40 // Mus musculus CD40 antigen (Cd40), transcript variant 2, mRNA. // --- // --- /// NM_170702.2 // Cd40 // Mus musculus CD40 antigen (Cd40), transcript variant 5, mRNA. // --- // --- /// NM_011611.2 // Cd40 // Mus musculus CD40 antigen (Cd40), transcript variant 1, mRNA. // --- // --- /// ENSMUST00000017799 // Cd40 // CD40 antigen [Source:MGI Symbol;Acc:MGI:88336] // --- // --- /// ENSMUST00000073707 // Cd40 // CD40 antigen [Source:MGI Symbol;Acc:MGI:88336] // --- // --- /// ENSMUST00000081310 // Cd40 // CD40 antigen [Source:MGI Symbol;Acc:MGI:88336] // --- // --- /// ENSMUST00000140951 // Cd40 // CD40 antigen [Source:MGI Symbol;Acc:MGI:88336] // --- // --- /// ENSMUST00000154443 // Cd40 // CD40 antigen [Source:MGI Symbol;Acc:MGI:88336] // --- // ---","NR_027852.1 // blat // Mus musculus CD40 antigen (Cd40), transcript variant 3, non-coding RNA. // chr2 // --- // --- // --- // --- // --- /// NM_170704.2 // blat // Mus musculus CD40 antigen (Cd40), transcript variant 4, mRNA. // chr2 // --- // --- // --- // --- // --- /// NM_170703.2 // blat // Mus musculus CD40 antigen (Cd40), transcript variant 2, mRNA. // chr2 // --- // --- // --- // --- // --- /// NM_170702.2 // blat // Mus musculus CD40 antigen (Cd40), transcript variant 5, mRNA. // chr2 // --- // --- // --- // --- // --- /// NM_011611.2 // blat // Mus musculus CD40 antigen (Cd40), transcript variant 1, mRNA. // chr2 // --- // --- // --- // --- // --- /// ENSMUST00000017799 // ensGene // CD40 antigen [Source:MGI Symbol;Acc:MGI:88336] // chr2 // --- // --- // --- // --- // --- /// ENSMUST00000073707 // ensGene // CD40 antigen [Source:MGI Symbol;Acc:MGI:88336] // chr2 // --- // --- // --- // --- // --- /// ENSMUST00000081310 // ensGene // CD40 antigen [Source:MGI Symbol;Acc:MGI:88336] // chr2 // --- // --- // --- // --- // --- /// ENSMUST00000140951 // ensGene // CD40 antigen [Source:MGI Symbol;Acc:MGI:88336] // chr2 // --- // --- // --- // --- // --- /// ENSMUST00000154443 // ensGene // CD40 antigen [Source:MGI Symbol;Acc:MGI:88336] // chr2 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"675",10488,17263642,0.410600541780991,6.874195326858,2.63006417356836,0.0399748921068718,0.994865964162296,0.49268527042268,17263642,"chr11","-",60740058,60777365,26,"NM_009410.2 // Top3a // Mus musculus topoisomerase (DNA) III alpha (Top3a), mRNA. // --- // --- /// ENSMUST00000002891 // Top3a // topoisomerase (DNA) III alpha [Source:MGI Symbol;Acc:MGI:1197527] // --- // --- /// ENSMUST00000117743 // Top3a // topoisomerase (DNA) III alpha [Source:MGI Symbol;Acc:MGI:1197527] // --- // --- /// ENSMUST00000101115 // Top3a // topoisomerase (DNA) III alpha [Source:MGI Symbol;Acc:MGI:1197527] // --- // --- /// ENSMUST00000102668 // Top3a // topoisomerase (DNA) III alpha [Source:MGI Symbol;Acc:MGI:1197527] // --- // --- /// ENSMUST00000120417 // Top3a // topoisomerase (DNA) III alpha [Source:MGI Symbol;Acc:MGI:1197527] // --- // --- /// ENSMUST00000130068 // Top3a // topoisomerase (DNA) III alpha [Source:MGI Symbol;Acc:MGI:1197527] // --- // ---","NM_009410.2 // blat // Mus musculus topoisomerase (DNA) III alpha (Top3a), mRNA. // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000002891 // ensGene // topoisomerase (DNA) III alpha [Source:MGI Symbol;Acc:MGI:1197527] // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000117743 // ensGene // topoisomerase (DNA) III alpha [Source:MGI Symbol;Acc:MGI:1197527] // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000101115 // ensGene // topoisomerase (DNA) III alpha [Source:MGI Symbol;Acc:MGI:1197527] // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000102668 // ensGene // topoisomerase (DNA) III alpha [Source:MGI Symbol;Acc:MGI:1197527] // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000120417 // ensGene // topoisomerase (DNA) III alpha [Source:MGI Symbol;Acc:MGI:1197527] // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000130068 // ensGene // topoisomerase (DNA) III alpha [Source:MGI Symbol;Acc:MGI:1197527] // chr11 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"676",8747,17246262,-0.372937770926341,10.4714740772248,-2.62755365497307,0.0401076391531873,0.994865964162296,0.49230575784271,17246262,"chr10","-",128624529,128626506,8,"NM_013765.2 // Rps26 // Mus musculus ribosomal protein S26 (Rps26), mRNA. // --- // --- /// ENSMUST00000026420 // Rps26 // ribosomal protein S26 [Source:MGI Symbol;Acc:MGI:1351628] // --- // ---","NM_013765.2 // blat // Mus musculus ribosomal protein S26 (Rps26), mRNA. // chr10 // --- // --- // --- // --- // --- /// ENSMUST00000026420 // ensGene // ribosomal protein S26 [Source:MGI Symbol;Acc:MGI:1351628] // chr10 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"677",8366,17241849,0.44147891327482,6.5506731750053,2.62685066411756,0.0401448951224862,0.994865964162296,0.492199419238114,17241849,"chr10","-",75636619,75644008,24,"NM_027890.5 // Susd2 // Mus musculus sushi domain containing 2 (Susd2), transcript variant 1, mRNA. // --- // --- /// NM_001162913.1 // Susd2 // Mus musculus sushi domain containing 2 (Susd2), transcript variant 2, mRNA. // --- // --- /// ENSMUST00000077610 // Susd2 // sushi domain containing 2 [Source:MGI Symbol;Acc:MGI:1918983] // --- // --- /// ENSMUST00000095541 // Susd2 // sushi domain containing 2 [Source:MGI Symbol;Acc:MGI:1918983] // --- // ---","NM_027890.5 // blat // Mus musculus sushi domain containing 2 (Susd2), transcript variant 1, mRNA. // chr10 // --- // --- // --- // --- // --- /// NM_001162913.1 // blat // Mus musculus sushi domain containing 2 (Susd2), transcript variant 2, mRNA. // chr10 // --- // --- // --- // --- // --- /// ENSMUST00000077610 // ensGene // sushi domain containing 2 [Source:MGI Symbol;Acc:MGI:1918983] // chr10 // --- // --- // --- // --- // --- /// ENSMUST00000095541 // ensGene // sushi domain containing 2 [Source:MGI Symbol;Acc:MGI:1918983] // chr10 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
